2085.95394, 3,  -0.024,  0.038,  8.322, 4,  -0.009, -0.003,  0.001, 5,  10.860,-14.760,  3.420
2085.95583, 3,  -0.024,  0.038,  8.322, 4,  -0.007, -0.003, -0.000, 5,  11.040,-14.400,  3.420
2085.95778, 3,  -0.024,  0.038,  8.322, 4,  -0.008,  0.003,  0.001
2085.95974, 3,  -0.024,  0.038,  8.322, 4,  -0.006,  0.003,  0.002
2085.96171, 3,   0.041, -0.002,  9.838, 4,  -0.004,  0.004,  0.000
2085.96369, 3,   0.043, -0.002,  9.852, 4,  -0.004,  0.000,  0.002
2085.96567, 3,   0.038,  0.000,  9.850, 4,   0.000, -0.004, -0.001, 5,  11.400,-14.280,  3.300
2085.96766, 3,   0.043, -0.005,  9.843, 4,  -0.000, -0.003,  0.000
2085.96965, 3,   0.045,  0.000,  9.828, 4,  -0.000,  0.002, -0.001
2085.97164, 3,   0.045,  0.000,  9.800, 4,   0.002,  0.003,  0.002
2085.97363, 3,   0.043, -0.002,  9.788, 4,   0.002,  0.005,  0.002
2085.97562, 3,   0.034,  0.005,  9.740
2085.97761, 3,   0.026,  0.000,  9.697, 4,   0.002,  0.002,  0.001, 5,  11.340,-14.580,  3.780
2085.97960, 3,   0.029,  0.002,  9.661, 4,   0.002,  0.000,  0.000
2085.98160, 3,   0.038,  0.012,  9.601
2085.98359, 3,   0.034,  0.017,  9.553, 4,   0.005, -0.000,  0.001
2085.98558, 3,   0.031,  0.012,  9.534, 4,   0.001,  0.001,  0.001
2085.98758, 3,   0.034,  0.010,  9.529, 4,  -0.003, -0.000,  0.001, 5,  11.520,-14.100,  3.900
2085.98957, 3,   0.034,  0.005,  9.536, 4,  -0.002,  0.001,  0.003
2085.99157, 3,   0.041,  0.007,  9.532, 4,  -0.003,  0.002,  0.000
2085.99356, 3,   0.050,  0.024,  9.522, 4,  -0.004, -0.000,  0.001
2085.99556, 3,   0.055,  0.022,  9.553, 4,  -0.006, -0.001,  0.000, 5,  11.640,-14.520,  3.780
2085.99756, 3,   0.055,  0.014,  9.575, 4,  -0.005, -0.000,  0.001
2085.99955, 3,   0.043,  0.007,  9.611, 4,  -0.008,  0.002, -0.000
2086.00155, 3,   0.034,  0.010,  9.666, 4,  -0.011,  0.002, -0.001
2086.00355, 3,   0.038,  0.005,  9.692, 4,  -0.007, -0.001, -0.000
2086.00554, 3,   0.048,  0.010,  9.761, 4,  -0.006,  0.002,  0.002, 5,  11.580,-14.520,  4.020
2086.00754, 3,   0.050,  0.002,  9.790, 4,  -0.006, -0.000,  0.002
