2659.82942, 3,   0.017, -0.067, 10.039, 4,  -0.002, -0.002, -0.005, 5,  -5.880, 15.780,  6.240
2659.83142, 3,   0.017, -0.067, 10.039, 4,  -0.005,  0.008, -0.003
2659.83342, 3,   0.017, -0.067, 10.039, 4,  -0.002,  0.016, -0.004, 5,  -5.700, 15.540,  6.600
2659.83546, 3,   0.017, -0.067, 10.039, 4,   0.001,  0.011, -0.006
2659.83746, 3,   0.156,  1.073,  9.814, 4,   0.006,  0.002, -0.009
2659.83946, 3,   0.175,  1.109,  9.785, 4,  -0.001, -0.015, -0.005
2659.84147, 3,   0.148,  1.180,  9.615, 4,  -0.005, -0.021, -0.005
2659.84347, 3,   0.194,  1.176,  9.560, 4,  -0.008, -0.000, -0.003, 5,  -6.180, 15.540,  6.960
2659.84547, 3,   0.196,  1.185,  9.563, 4,  -0.006,  0.010, -0.003
2659.84748, 3,   0.158,  1.200,  9.670, 4,   0.002,  0.020, -0.003
2659.84948, 3,   0.141,  1.216,  9.742, 4,   0.006,  0.014, -0.004
2659.85148, 3,   0.101,  1.250,  9.910, 4,   0.004,  0.005, -0.002, 5,  -6.240, 15.480,  7.380
2659.85349, 3,   0.110,  1.259,  9.872
2659.85549, 3,   0.156,  1.235,  9.623, 4,  -0.001, -0.019, -0.003
2659.85749, 3,   0.184,  1.228,  9.527, 4,  -0.008, -0.021,  0.000
2659.85949, 3,   0.199,  1.264,  9.560, 4,  -0.011, -0.014,  0.000
2659.86149, 3,   0.249,  1.310,  9.644, 4,  -0.005,  0.005,  0.003
2659.86349, 3,   0.256,  1.331,  9.718, 4,   0.004,  0.021,  0.003, 5,  -5.820, 14.940,  7.260
2659.86550, 3,   0.211,  1.374,  9.843, 4,   0.010,  0.018,  0.004
2659.86750, 3,   0.220,  1.355,  9.709, 4,   0.006, -0.007,  0.007
2659.86950, 3,   0.225,  1.322,  9.637, 4,   0.001, -0.016,  0.008
2659.87151, 3,   0.144,  1.336,  9.606, 4,  -0.007, -0.002,  0.009
2659.87351, 3,   0.196,  1.343,  9.601, 4,  -0.008, -0.001,  0.011, 5,  -5.760, 14.580,  6.840
2659.87551, 3,   0.242,  1.370,  9.635, 4,  -0.007, -0.006,  0.011
2659.87751, 3,   0.247,  1.422,  9.857, 4,  -0.006, -0.004,  0.013
2659.87951, 3,   0.249,  1.425,  9.975, 4,   0.003,  0.004,  0.014
2659.88151, 3,   0.194,  1.432,  9.788, 4,   0.007,  0.000,  0.013
2659.88351, 3,   0.153,  1.432,  9.714, 4,   0.005, -0.004,  0.014, 5,  -5.520, 14.040,  6.480
2659.88552, 3,   0.144,  1.420,  9.678, 4,  -0.009,  0.003,  0.015
2659.88752, 3,   0.117,  1.405,  9.685, 4,  -0.012,  0.003,  0.018
2659.88952, 3,   0.108,  1.429,  9.678, 4,  -0.007, -0.003,  0.018
2659.89152, 3,   0.134,  1.477,  9.647, 4,   0.004, -0.004,  0.017
2659.89352, 3,   0.148,  1.499,  9.668, 4,   0.004,  0.002,  0.017, 5,  -5.760, 13.800,  6.300
2659.89552, 3,   0.184,  1.563,  9.749, 4,   0.007,  0.005,  0.017
2659.89752, 3,   0.189,  1.597,  9.742, 4,  -0.001, -0.005,  0.018
2659.89952, 3,   0.237,  1.631,  9.642, 4,  -0.001, -0.004,  0.019
2659.90152, 3,   0.266,  1.698,  9.563, 4,  -0.004, -0.006,  0.021
2659.90352, 3,   0.271,  1.719,  9.515, 4,  -0.007, -0.010,  0.023, 5,  -5.820, 14.280,  6.480
2659.90552, 3,   0.335,  1.707,  9.436, 4,  -0.005, -0.008,  0.022
2659.90752, 3,   0.376,  1.623,  9.498, 4,   0.002,  0.002,  0.025
2659.90952, 3,   0.302,  1.563,  9.582, 4,   0.007,  0.016,  0.024
2659.91153, 3,   0.127,  1.439,  9.893, 4,   0.004,  0.018,  0.025
2659.91353, 3,   0.103,  1.401,  9.939, 4,  -0.005,  0.001,  0.025, 5,  -6.120, 14.820,  6.720
2659.91553, 3,   0.069,  1.370,  9.903, 4,  -0.008, -0.014,  0.023
2659.91753, 3,  -0.029,  1.346,  9.828, 4,  -0.013, -0.028,  0.026
2659.91953, 3,  -0.017,  1.302,  9.905, 4,  -0.004, -0.008,  0.024
2659.92153, 3,  -0.060,  1.374,  9.831, 4,   0.003,  0.003,  0.023
2659.92353, 3,  -0.101,  1.401,  9.754, 4,   0.011,  0.016,  0.022, 5,  -6.060, 15.180,  6.720
2659.92553, 3,  -0.115,  1.425,  9.955, 4,   0.015,  0.021,  0.020
2659.92753, 3,   0.077,  1.439, 10.094, 4,   0.009,  0.019,  0.019
2659.92953, 3,   0.105,  1.468,  9.618, 4,   0.010, -0.012,  0.019
2659.93153, 3,   0.158,  1.463,  8.955, 4,   0.007, -0.033,  0.018
2659.93353, 3,   0.249,  1.489,  8.979, 4,   0.005, -0.023,  0.018, 5,  -5.880, 15.120,  6.720
2659.93554, 3,   0.263,  1.568,  9.263, 4,  -0.001, -0.002,  0.016
2659.93754, 3,   0.242,  1.461,  9.302, 4,  -0.007, -0.005,  0.017
2659.93954, 3,   0.148,  1.417,  9.410, 4,  -0.007, -0.001,  0.016
2659.94154, 3,   0.055,  1.437,  9.721, 4,  -0.002,  0.014,  0.015
2659.94355, 3,   0.060,  1.437,  9.706, 4,  -0.004, -0.012,  0.017, 5,  -5.700, 14.640,  6.780
2659.94555, 3,   0.187,  1.391,  9.620, 4,  -0.008, -0.014,  0.017
2659.94755, 3,   0.053,  1.372,  9.982, 4,  -0.015,  0.003,  0.015
2659.94955, 3,   0.010,  1.370, 10.221, 4,  -0.011,  0.004,  0.013
2659.95155, 3,   0.113,  1.377, 10.202, 4,   0.006, -0.004,  0.013, 5,  -5.340, 14.640,  6.600
2659.95355, 3,   0.017,  1.350, 10.145, 4,   0.007, -0.008,  0.011
2659.95555, 3,  -0.014,  1.374, 10.027, 4,   0.014, -0.015,  0.009
2659.95755, 3,   0.084,  1.444,  9.651
2659.95956, 3,   0.175,  1.396,  9.577, 4,   0.004, -0.012,  0.009
2659.96156, 3,   0.268,  1.362,  9.242, 4,  -0.002, -0.001,  0.009
2659.96356, 3,   0.201,  1.358,  9.115, 4,   0.002,  0.005,  0.011, 5,  -5.400, 14.940,  6.600
2659.96556, 3,   0.235,  1.391,  9.335, 4,   0.005,  0.010,  0.006
2659.96756, 3,   0.266,  1.372,  9.453, 4,   0.005,  0.004,  0.008
2659.96956, 3,   0.204,  1.389,  9.417, 4,   0.012,  0.003,  0.005
2659.97156, 3,   0.103,  1.425,  9.326, 4,   0.004, -0.011,  0.009
2659.97357, 3,   0.132,  1.463,  9.635, 4,  -0.004,  0.004,  0.006, 5,  -5.100, 15.120,  6.540
2659.97557, 3,   0.194,  1.496,  9.788
2659.97757, 3,   0.156,  1.427,  9.817, 4,  -0.014, -0.021,  0.002
2659.97957, 3,   0.086,  1.444, 10.094, 4,  -0.016, -0.005,  0.004
2659.98157, 3,   0.165,  1.439,  9.939, 4,   0.007,  0.016,  0.001
2659.98357, 3,   0.165,  1.439,  9.939, 4,   0.014, -0.015,  0.002, 5,  -5.340, 15.300,  6.720
