478614.67393, 3,  -0.043,  0.318,  8.983, 4,  -0.001,  0.001,  0.003, 5, -75.900,-12.360,106.680
478614.67593, 3,  -0.043,  0.318,  8.983, 4,  -0.004,  0.001,  0.002
478614.67793, 3,  -0.043,  0.318,  8.983, 4,  -0.004, -0.001,  0.003, 5, -75.600,-12.660,106.920
478614.67993, 3,  -0.043,  0.318,  8.983
478614.68193, 3,  -0.089,  0.402,  9.876, 4,  -0.002,  0.001,  0.002
478614.68393, 3,  -0.077,  0.400,  9.876, 4,  -0.004,  0.002,  0.003
478614.68594, 3,  -0.069,  0.397,  9.869, 4,  -0.001, -0.001,  0.000
478614.68794, 3,  -0.062,  0.390,  9.879, 4,  -0.002,  0.002,  0.003, 5, -75.900,-12.420,107.040
478614.68994, 3,  -0.065,  0.381,  9.886, 4,  -0.001, -0.000,  0.002
478614.69194, 3,  -0.069,  0.393,  9.905, 4,  -0.003, -0.002,  0.004
478614.69394, 3,  -0.060,  0.390,  9.896, 4,  -0.004, -0.002,  0.001
478614.69595, 3,  -0.062,  0.390,  9.857, 4,  -0.004, -0.002,  0.001
478614.69795, 3,  -0.050,  0.407,  9.836, 4,  -0.000, -0.001,  0.001, 5, -76.260,-12.540,106.980
478614.69995, 3,  -0.048,  0.405,  9.831, 4,  -0.002, -0.004,  0.000
478614.70195, 3,  -0.036,  0.402,  9.819, 4,  -0.004, -0.001,  0.002
478614.70395, 3,  -0.048,  0.397,  9.826, 4,   0.003, -0.000,  0.000
478614.70595, 3,  -0.055,  0.397,  9.831, 4,   0.005,  0.002,  0.002
478614.70795, 3,  -0.055,  0.393,  9.852, 4,   0.005,  0.003, -0.002, 5, -75.660,-12.300,106.920
478614.70996, 3,  -0.062,  0.376,  9.876, 4,   0.005,  0.001,  0.000
478614.71196, 3,  -0.067,  0.388,  9.884, 4,   0.005,  0.002,  0.001
478614.71396, 3,  -0.069,  0.390,  9.905, 4,   0.002,  0.002,  0.003
478614.71596, 3,  -0.069,  0.400,  9.924, 4,  -0.001,  0.001,  0.001
478614.71797, 3,  -0.081,  0.393,  9.919, 4,  -0.000,  0.001,  0.002, 5, -75.900,-12.120,106.740
478614.71997, 3,  -0.086,  0.385,  9.898, 4,  -0.002, -0.002,  0.002
478614.72197, 3,  -0.081,  0.390,  9.891, 4,  -0.004, -0.003,  0.000
478614.72397, 3,  -0.077,  0.397,  9.864, 4,  -0.005, -0.002,  0.001
478614.72597, 3,  -0.069,  0.383,  9.855, 4,  -0.006, -0.003,  0.002
478614.72797, 3,  -0.057,  0.374,  9.860, 4,  -0.006,  0.001,  0.002, 5, -75.600,-12.120,106.440
478614.72997, 3,  -0.062,  0.374,  9.860, 4,  -0.004, -0.001,  0.003
478614.73198, 3,  -0.055,  0.383,  9.862, 4,  -0.001,  0.002,  0.001
478614.73398, 3,  -0.055,  0.388,  9.862, 4,  -0.002,  0.004,  0.002
478614.73598, 3,  -0.050,  0.395,  9.881, 4,  -0.001,  0.001,  0.001
478614.73798, 3,  -0.065,  0.402,  9.891, 4,  -0.000,  0.003, -0.001, 5, -75.840,-12.360,106.320
478614.73998, 3,  -0.069,  0.400,  9.896, 4,   0.001,  0.002,  0.002
478614.74198, 3,  -0.081,  0.388,  9.900, 4,  -0.000, -0.001,  0.001
478614.74398, 3,  -0.069,  0.385,  9.876, 4,  -0.001, -0.002,  0.000
478614.74598, 3,  -0.065,  0.393,  9.860, 4,  -0.002, -0.001,  0.000
478614.74799, 3,  -0.067,  0.390,  9.860, 4,  -0.002, -0.001,  0.003, 5, -75.900,-12.300,106.320
478614.74999, 3,  -0.077,  0.393,  9.852, 4,  -0.001, -0.001,  0.001
478614.75199, 3,  -0.072,  0.390,  9.843, 4,  -0.002,  0.001,  0.002
478614.75399, 3,  -0.062,  0.405,  9.831, 4,  -0.000, -0.002,  0.002
478614.75599, 3,  -0.072,  0.395,  9.845, 4,   0.001,  0.002, -0.001
478614.75799, 3,  -0.069,  0.388,  9.855, 4,   0.001,  0.003,  0.000, 5, -75.960,-12.420,106.440
478614.75999, 3,  -0.069,  0.402,  9.857, 4,   0.002,  0.001,  0.000
478614.76200, 3,  -0.079,  0.402,  9.850, 4,   0.001,  0.001,  0.000
478614.76400, 3,  -0.091,  0.407,  9.874, 4,   0.001,  0.001,  0.002
478614.76600, 3,  -0.086,  0.412,  9.888, 4,   0.004, -0.001,  0.001
478614.76800, 3,  -0.084,  0.397,  9.891, 4,  -0.001,  0.001,  0.001, 5, -75.960,-12.540,106.620
478614.77000, 3,  -0.081,  0.385,  9.891, 4,  -0.001,  0.001,  0.002
478614.77200, 3,  -0.072,  0.388,  9.881, 4,  -0.002, -0.001,  0.001
478614.77401, 3,  -0.086,  0.385,  9.886, 4,  -0.004,  0.001,  0.002
478614.77601, 3,  -0.077,  0.390,  9.884, 4,  -0.007,  0.002,  0.003
478614.77801, 3,  -0.084,  0.393,  9.884, 4,  -0.003,  0.001,  0.002, 5, -75.420,-12.420,106.920
478614.78001, 3,  -0.091,  0.393,  9.884, 4,  -0.000, -0.001,  0.001
478614.78201, 3,  -0.091,  0.395,  9.876, 4,  -0.005, -0.001,  0.000
478614.78401, 3,  -0.074,  0.405,  9.862, 4,  -0.004,  0.001,  0.003
478614.78601, 3,  -0.077,  0.419,  9.857, 4,  -0.001, -0.001,  0.001
478614.78801, 3,  -0.069,  0.426,  9.857, 4,  -0.001, -0.001,  0.003, 5, -75.960,-12.600,106.740
478614.79002, 3,  -0.060,  0.445,  9.845, 4,   0.002, -0.000,  0.005
478614.79202, 3,  -0.048,  0.453,  9.840, 4,  -0.001, -0.001,  0.003
478614.79402, 3,  -0.036,  0.455,  9.840, 4,   0.002, -0.001,  0.000
478614.79602, 3,  -0.050,  0.445,  9.838
478614.79802, 3,  -0.067,  0.455,  9.833, 4,   0.004, -0.001,  0.002, 5, -76.080,-12.360,107.160
478614.80002, 3,  -0.079,  0.460,  9.833, 4,   0.001, -0.001,  0.000
478614.80202, 3,  -0.084,  0.433,  9.850, 4,  -0.001,  0.001, -0.000
478614.80403, 3,  -0.093,  0.424,  9.860, 4,   0.001,  0.001, -0.000
478614.80603, 3,  -0.079,  0.445,  9.905, 4,  -0.004,  0.001,  0.001
478614.80803, 3,  -0.079,  0.445,  9.905, 4,  -0.001, -0.001, -0.002, 5, -76.200,-12.180,107.340
478614.81004, 3,  -0.065,  0.457,  9.884, 4,   0.001, -0.001, -0.000
478614.81204, 3,  -0.086,  0.460,  9.843, 4,   0.001, -0.001,  0.002
478614.81404, 3,  -0.098,  0.462,  9.843, 4,  -0.000, -0.001,  0.002
