559542.91769, 3,   0.160,  0.024,  9.685, 4,  -0.001,  0.000,  0.001, 5, 144.360,-55.560,-122.820
559542.91969, 3,   0.160,  0.024,  9.685, 4,  -0.002,  0.000, -0.001
559542.92169, 3,   0.160,  0.024,  9.685, 4,  -0.000, -0.000,  0.003
559542.92369, 3,   0.160,  0.024,  9.685, 4,   0.001,  0.001,  0.000
559542.92569, 3,   0.170,  0.019,  9.685, 4,  -0.001, -0.001, -0.002
559542.92770, 3,   0.175,  0.022,  9.690, 4,   0.001,  0.000,  0.000, 5, 144.480,-55.680,-122.880
559542.92971, 3,   0.158,  0.029,  9.675, 4,   0.001, -0.001,  0.000
559542.93171, 3,   0.168,  0.012,  9.668, 4,   0.001,  0.001, -0.001
559542.93371, 3,   0.175,  0.019,  9.678, 4,  -0.002, -0.000,  0.000
559542.93572, 3,   0.165,  0.014,  9.678, 4,  -0.001,  0.001, -0.002
559542.93772, 3,   0.170,  0.000,  9.675, 4,  -0.001, -0.001,  0.000, 5, 144.660,-55.620,-122.940
559542.93972, 3,   0.165,  0.002,  9.682, 4,   0.001,  0.001, -0.001
559542.94172, 3,   0.172,  0.005,  9.685, 4,  -0.000,  0.002,  0.001
559542.94372, 3,   0.170,  0.010,  9.678, 4,  -0.002, -0.000, -0.001
559542.94572, 3,   0.170,  0.007,  9.675, 4,   0.003, -0.001, -0.001
559542.94773, 3,   0.180,  0.019,  9.678, 4,   0.002,  0.000,  0.000, 5, 144.000,-55.800,-123.000
559542.94973, 3,   0.177,  0.019,  9.682, 4,   0.001, -0.000, -0.001
559542.95173, 3,   0.170,  0.012,  9.675, 4,   0.001, -0.000,  0.000
559542.95373, 3,   0.165,  0.012,  9.675, 4,  -0.000,  0.001,  0.001
559542.95573, 3,   0.170,  0.017,  9.668, 4,  -0.000,  0.001, -0.002
559542.95773, 3,   0.175,  0.019,  9.678, 4,   0.001, -0.001, -0.001, 5, 144.300,-56.040,-123.300
559542.95973, 3,   0.187,  0.012,  9.687, 4,   0.001,  0.001, -0.001
559542.96174, 3,   0.170,  0.017,  9.694, 4,  -0.001,  0.001, -0.002
559542.96374, 3,   0.177,  0.036,  9.680, 4,   0.000,  0.001,  0.000
559542.96574, 3,   0.163,  0.014,  9.682, 4,   0.001, -0.002, -0.001
559542.96774, 3,   0.170,  0.014,  9.678, 4,   0.002, -0.003, -0.001, 5, 144.060,-55.920,-122.820
559542.96974, 3,   0.192,  0.012,  9.690, 4,   0.001, -0.002, -0.001
559542.97174, 3,   0.187,  0.010,  9.690, 4,  -0.002,  0.000, -0.001
559542.97374, 3,   0.189,  0.000,  9.694, 4,  -0.002, -0.001, -0.002
559542.97575, 3,   0.189,  0.012,  9.699, 4,   0.003, -0.001,  0.002
559542.97775, 3,   0.184,  0.022,  9.685, 4,   0.003, -0.002,  0.001, 5, 143.520,-56.220,-122.640
559542.97975, 3,   0.184,  0.024,  9.675, 4,   0.002,  0.000,  0.000
559542.98175, 3,   0.184,  0.019,  9.673, 4,   0.001, -0.000, -0.001
559542.98375, 3,   0.184,  0.014,  9.687, 4,   0.000, -0.000, -0.002
559542.98575, 3,   0.163,  0.002,  9.670, 4,   0.001, -0.001, -0.001
559542.98775, 3,   0.163,  0.019,  9.670, 4,  -0.001,  0.002,  0.001, 5, 143.700,-56.160,-122.940
559542.98975, 3,   0.160,  0.019,  9.670, 4,  -0.001, -0.000, -0.001
559542.99175, 3,   0.163,  0.022,  9.675, 4,   0.000,  0.000,  0.000
559542.99375, 3,   0.168,  0.024,  9.680, 4,   0.001,  0.000,  0.001
559542.99576, 3,   0.170,  0.014,  9.675, 4,   0.002, -0.000,  0.001
559542.99776, 3,   0.170,  0.022,  9.673, 4,   0.000,  0.001,  0.000, 5, 143.460,-55.680,-123.060
559542.99976, 3,   0.177,  0.017,  9.670, 4,   0.000,  0.001, -0.001
559543.00176, 3,   0.158,  0.029,  9.680, 4,  -0.001,  0.001,  0.002
559543.00376, 3,   0.165,  0.029,  9.668, 4,   0.001, -0.002,  0.001
559543.00576, 3,   0.172,  0.029,  9.685, 4,   0.000,  0.001,  0.000
559543.00776, 3,   0.172,  0.034,  9.690, 4,   0.000, -0.000,  0.000, 5, 143.580,-55.500,-123.600
559543.00976, 3,   0.180,  0.014,  9.682, 4,   0.000, -0.000,  0.001
559543.01177, 3,   0.177,  0.012,  9.680, 4,  -0.000,  0.001,  0.002
559543.01377, 3,   0.168,  0.012,  9.670, 4,  -0.000, -0.001, -0.001
559543.01577, 3,   0.168,  0.017,  9.680, 4,  -0.000,  0.000, -0.001
559543.01777, 3,   0.163,  0.022,  9.670, 4,   0.000, -0.001, -0.001, 5, 144.060,-55.260,-123.720
559543.01977, 3,   0.180,  0.029,  9.666, 4,   0.000, -0.001,  0.000
559543.02177, 3,   0.170,  0.005,  9.680, 4,   0.001, -0.001,  0.000
559543.02377, 3,   0.165,  0.007,  9.678, 4,   0.001, -0.001, -0.001
559543.02577, 3,   0.172,  0.019,  9.670, 4,  -0.000,  0.000,  0.001, 5, 144.360,-55.020,-123.300
559543.02778, 3,   0.180,  0.019,  9.675
559543.02978, 3,   0.177,  0.019,  9.673, 4,   0.001, -0.002, -0.001
559543.03178, 3,   0.163,  0.019,  9.694, 4,  -0.000,  0.000,  0.000
559543.03378, 3,   0.165,  0.017,  9.702, 4,  -0.002, -0.000, -0.001
559543.03578, 3,   0.172,  0.017,  9.699, 4,   0.000,  0.001,  0.000
559543.03778, 3,   0.177,  0.026,  9.699, 4,   0.001, -0.000, -0.001, 5, 144.300,-55.140,-123.420
559543.03978, 3,   0.180,  0.034,  9.692, 4,  -0.000, -0.000,  0.001
559543.04179, 3,   0.175,  0.029,  9.678, 4,  -0.000,  0.001, -0.001
559543.04379, 3,   0.170,  0.024,  9.699, 4,  -0.002,  0.002, -0.001
559543.04579, 3,   0.170,  0.026,  9.692, 4,   0.000,  0.000, -0.001, 5, 144.240,-55.440,-123.240
559543.04779, 3,   0.170,  0.031,  9.685, 4,   0.003, -0.000, -0.001
559543.04979, 3,   0.168,  0.038,  9.673, 4,  -0.001, -0.000,  0.000
559543.05179, 3,   0.175,  0.022,  9.678, 4,   0.003,  0.000,  0.001
559543.05379, 3,   0.172,  0.026,  9.690, 4,  -0.001,  0.001, -0.003
559543.05580, 3,   0.196,  0.031,  9.678, 4,  -0.002,  0.000, -0.002, 5, 143.820,-55.080,-123.480
559543.05780, 3,   0.189,  0.022,  9.675, 4,  -0.000, -0.000,  0.001
559543.05980, 3,   0.163,  0.031,  9.682, 4,   0.001, -0.001, -0.002
559543.06180, 3,   0.180,  0.024,  9.675, 4,  -0.000, -0.001, -0.001
559543.06380, 3,   0.172,  0.029,  9.680, 4,  -0.000,  0.000,  0.000
559543.06580, 3,   0.158,  0.024,  9.678, 4,   0.001,  0.001,  0.002, 5, 143.760,-55.080,-123.780
559543.06780, 3,   0.160,  0.022,  9.682, 4,   0.003, -0.001, -0.001
559543.06981, 3,   0.165,  0.022,  9.678, 4,  -0.002,  0.001, -0.001
559543.07181, 3,   0.163,  0.031,  9.680, 4,   0.002,  0.000,  0.001
559543.07381, 3,   0.170,  0.029,  9.670, 4,   0.003,  0.000, -0.001
559543.07581, 3,   0.175,  0.026,  9.670, 4,   0.000, -0.002, -0.002, 5, 144.000,-54.960,-123.540
559543.07782, 3,   0.175,  0.022,  9.675, 4,  -0.000, -0.001, -0.002
559543.07982, 3,   0.180,  0.017,  9.670, 4,  -0.002,  0.002,  0.001
559543.08182, 3,   0.187,  0.026,  9.675, 4,   0.001,  0.000, -0.001
559543.08382, 3,   0.180,  0.022,  9.673, 4,   0.000, -0.002, -0.001
